sale_id,medicine,hospital,quantity,sales_value,year
4670,Amoxicillin,Fortis,417,4713,2024
4671,Aspirin,Apollo,259,4935,2024
4672,Aspirin,Medanta,50,1170,2024
4673,Atorvastatin,Manipal,121,4618,2024
4674,Ibuprofen,Medanta,356,2301,2024
4675,Paracetamol,Apollo,122,314,2024
4676,Aspirin,Apollo,11,1778,2024
4677,Metformin,Narayana,235,2916,2024
4678,Paracetamol,Manipal,190,690,2024
4679,Metformin,Medanta,459,3838,2024
4680,Amoxicillin,Narayana,338,1065,2024
4681,Paracetamol,Medanta,156,3502,2024
4682,Aspirin,Narayana,282,2662,2024
4683,Ibuprofen,Narayana,17,4563,2024
4684,Atorvastatin,Medanta,135,3519,2024
4685,Ibuprofen,Manipal,199,2056,2024
4686,Amoxicillin,Manipal,334,1536,2024
4687,Metformin,Medanta,198,2539,2024
4688,Aspirin,AIIMS,59,3841,2024
4689,Amoxicillin,Medanta,491,3996,2024
4690,Aspirin,AIIMS,127,3345,2024
4691,Paracetamol,Manipal,210,2072,2024
4692,Metformin,Narayana,471,3319,2024
4693,Atorvastatin,Fortis,83,3731,2024
4694,Atorvastatin,Medanta,60,2921,2024
4695,Ibuprofen,Fortis,464,639,2024
4696,Amoxicillin,Manipal,230,911,2024
4697,Atorvastatin,Narayana,138,2057,2024
4698,Paracetamol,Apollo,83,3300,2024
4699,Paracetamol,AIIMS,462,2766,2024
4700,Aspirin,Manipal,13,943,2024
4701,Aspirin,Medanta,95,2892,2024
4702,Metformin,AIIMS,365,4526,2024
4703,Amoxicillin,Medanta,256,4775,2024
4704,Metformin,Medanta,405,2358,2024
4705,Atorvastatin,Fortis,457,3615,2024
4706,Ibuprofen,Manipal,269,1958,2024
4707,Ibuprofen,Medanta,413,755,2024
4708,Metformin,Manipal,29,4060,2024
4709,Atorvastatin,AIIMS,449,2027,2024
4710,Aspirin,Apollo,313,879,2024
4711,Paracetamol,Fortis,134,2741,2024
4712,Paracetamol,Manipal,365,1726,2024
4713,Atorvastatin,Apollo,200,2888,2024
4714,Metformin,Manipal,29,1312,2024
4715,Ibuprofen,Fortis,376,624,2024
4716,Metformin,Fortis,440,4796,2024
4717,Ibuprofen,AIIMS,11,2174,2024
4718,Atorvastatin,Medanta,103,486,2024
4719,Amoxicillin,Medanta,314,4524,2024
4720,Metformin,Medanta,87,2974,2024
4721,Amoxicillin,Manipal,487,4505,2024
4722,Atorvastatin,Manipal,83,3073,2024
4723,Metformin,Medanta,242,634,2024
4724,Paracetamol,Apollo,31,4497,2024
4725,Ibuprofen,Medanta,253,976,2024
4726,Ibuprofen,Narayana,72,2068,2024
4727,Atorvastatin,Apollo,223,3582,2024
4728,Aspirin,Narayana,172,2450,2024
4729,Aspirin,Apollo,476,1176,2024
4730,Ibuprofen,AIIMS,322,3828,2024
4731,Atorvastatin,AIIMS,207,3391,2024
4732,Amoxicillin,Fortis,262,984,2024
4733,Metformin,Apollo,242,3237,2024
4734,Amoxicillin,Manipal,99,1897,2024
4735,Amoxicillin,Manipal,277,3944,2024
4736,Ibuprofen,Narayana,434,4623,2024
4737,Aspirin,Medanta,61,3001,2024
4738,Ibuprofen,Apollo,37,4961,2024
4739,Atorvastatin,Manipal,328,2027,2024
4740,Paracetamol,Medanta,293,3709,2024
4741,Atorvastatin,Apollo,246,1856,2024
4742,MeAspirin,danta,470,4797,2024
4743,Amoxicillin,AIIMS,423,1534,2024
4744,Ibuprofen,AIIMS,350,2310,2024
4745,Paracetamol,Manipal,245,3412,2024
4746,Aspirin,Narayana,229,3632,2024
4747,Metformin,Medanta,206,3538,2024
4748,Paracetamol,Apollo,87,1842,2024
4749,Atorvastatin,Fortis,431,1174,2024
4750,Amoxicillin,Fortis,441,4249,2024
4751,Atorvastatin,Narayana,145,4478,2024
4752,Amoxicillin,Manipal,319,142,2024
4753,Ibuprofen,Apollo,282,2625,2024
4754,Aspirin,Narayana,99,4263,2024
4755,Amoxicillin,AIIMS,437,4972,2024
4756,Aspirin,Apollo,277,1964,2024
4757,Ibuprofen,Manipal,474,3324,2024
4758,Aspirin,AIIMS,365,4981,2024
4759,Ibuprofen,Fortis,400,3144,2024
4760,Metformin,Narayana,204,3827,2024
4761,Atorvastatin,Fortis,64,1200,2024
4762,Paracetamol,AIIMS,32,1072,2024
4763,Aspirin,Narayana,243,1889,2024
4764,Paracetamol,Medanta,472,1069,2024
4765,Metformin,AIIMS,481,1464,2024
4766,Ibuprofen,Narayana,468,716,2024
4767,Aspirin,Medanta,422,1057,2024
4768,Atorvastatin,Apollo,439,566,2024
4769,Atorvastatin,Narayana,118,4866,2024
4770,Metformin,Manipal,444,4386,2024
4771,Amoxicillin,Apollo,251,1790,2024
4772,Metformin,AIIMS,84,3863,2024
4773,Metformin,Manipal,217,893,2024
4774,Aspirin,Fortis,477,1786,2024
4775,Paracetamol,Fortis,118,4336,2024
4776,Atorvastatin,Fortis,336,951,2024
4777,Paracetamol,Narayana,283,3059,2024
4778,Ibuprofen,Medanta,264,3219,2024
4779,Aspirin,Apollo,275,435,2024
4780,Ibuprofen,AIIMS,82,2654,2024
4781,Metformin,Manipal,381,1161,2024
4782,Aspirin,Narayana,370,2819,2024
4783,Metformin,Manipal,30,214,2024
4784,Metformin,Manipal,120,1842,2024
4785,Atorvastatin,Medanta,28,1140,2024
4786,Paracetamol,Narayana,371,3467,2024
4787,Aspirin,Narayana,206,4985,2024
4788,Amoxicillin,Narayana,119,2892,2024
4789,Aspirin,Medanta,480,960,2024
4790,Paracetamol,Apollo,153,4513,2024
4791,Aspirin,AIIMS,135,154,2024
4792,Amoxicillin,Fortis,73,4860,2024
4793,Metformin,Manipal,403,2013,2024
4794,Metformin,Medanta,380,442,2024
4795,Amoxicillin,Fortis,214,532,2024
4796,Metformin,Manipal,295,1077,2024
4797,Paracetamol,AIIMS,325,1275,2024
4798,Amoxicillin,Fortis,29,423,2024
4799,Metformin,Fortis,400,2211,2024
4800,Aspirin,AIIMS,350,1622,2024
4801,Aspirin,Apollo,193,3064,2025
4802,Aspirin,Apollo,116,3430,2025
4803,Atorvastatin,Manipal,306,389,2025
4804,Ibuprofen,Manipal,288,4628,2025
4805,Atorvastatin,Fortis,251,3608,2025
4806,Atorvastatin,Manipal,355,3919,2025
4807,Ibuprofen,Fortis,379,4528,2025
4808,Ibuprofen,Apollo,48,3473,2025
4809,Amoxicillin,Medanta,329,1386,2025
4810,Ibuprofen,Manipal,365,2571,2025
4811,Metformin,Narayana,17,1417,2025
4812,Aspirin,Narayana,146,2146,2025
4813,Atorvastatin,AIIMS,405,3315,2025
4814,Amoxicillin,Narayana,237,4311,2025
4815,Ibuprofen,Narayana,356,2921,2025
4816,Amoxicillin,Narayana,300,2434,2025
4817,Atorvastatin,Medanta,221,1158,2025
4818,Atorvastatin,Fortis,282,3971,2025
4819,Metformin,AIIMS,102,948,2025
4820,Amoxicillin,Narayana,185,2155,2025
4821,Paracetamol,Apollo,301,2422,2025
4822,Ibuprofen,AIIMS,199,1108,2025
4823,Paracetamol,Medanta,356,2621,2025
4824,Paracetamol,AIIMS,208,3348,2025
4825,Amoxicillin,Fortis,330,2329,2025
4826,Paracetamol,Apollo,357,4283,2025
4827,Aspirin,Apollo,237,3883,2025
4828,Aspirin,Fortis,336,4022,2025
4829,Paracetamol,Manipal,239,4666,2025
4830,Ibuprofen,Medanta,50,4432,2025
4831,Atorvastatin,AIIMS,152,2393,2025
4832,Atorvastatin,Fortis,26,3973,2025
4833,Aspirin,Fortis,250,868,2025
4834,Aspirin,Apollo,86,4843,2025
4835,Paracetamol,AIIMS,277,4658,2025
4836,Atorvastatin,Medanta,346,2479,2025
4837,Paracetamol,Narayana,199,1276,2025
4838,Aspirin,AIIMS,286,4252,2025
4839,Ibuprofen,AIIMS,22,1834,2025
4840,Metformin,Manipal,305,2593,2025
4841,Ibuprofen,Manipal,407,4883,2025
4842,Amoxicillin,Medanta,204,625,2025
4843,Amoxicillin,Apollo,79,3981,2025
4844,Ibuprofen,Manipal,420,2962,2025
4845,Metformin,Medanta,481,2525,2025
4846,Amoxicillin,Narayana,254,675,2025
4847,Ibuprofen,Apollo,112,4054,2025
4848,Amoxicillin,AIIMS,77,226,2025
4849,Atorvastatin,Manipal,105,4874,2025
4850,Atorvastatin,AIIMS,431,4582,2025
4851,Aspirin,Medanta,346,4097,2025
4852,Ibuprofen,Medanta,37,4642,2025
4853,Amoxicillin,Manipal,287,3201,2025
4854,Atorvastatin,Apollo,411,4553,2025
4855,Amoxicillin,AIIMS,62,116,2025
4856,Ibuprofen,Fortis,418,1190,2025
4857,Paracetamol,Manipal,417,4191,2025
4858,Ibuprofen,Fortis,325,4975,2025
4859,Amoxicillin,AIIMS,163,1323,2025
4860,Aspirin,Narayana,492,1165,2025
4861,Amoxicillin,Manipal,354,808,2025
4862,Aspirin,Narayana,282,4018,2025
4863,Atorvastatin,Apollo,333,4061,2025
4864,Atorvastatin,Fortis,97,1342,2025
4865,Amoxicillin,Manipal,189,4031,2025
4866,Paracetamol,AIIMS,120,3979,2025
4867,Paracetamol,AIIMS,120,3738,2025
4868,Paracetamol,AIIMS,324,3910,2025
4869,Atorvastatin,Apollo,173,4482,2025
4870,Ibuprofen,Medanta,36,3971,2025
4871,Aspirin,Narayana,267,3679,2025
4872,Ibuprofen,Manipal,287,341,2025
4873,Ibuprofen,Fortis,58,2192,2025
4874,Paracetamol,Apollo,217,1670,2025
4875,Paracetamol,Medanta,349,2359,2025
4876,Metformin,Fortis,66,2422,2025
4877,Aspirin,AIIMS,400,678,2025
4878,Paracetamol,Apollo,157,2478,2025
4879,Atorvastatin,Fortis,158,1943,2025
4880,Ibuprofen,Medanta,425,115,2025
4881,Aspirin,AIIMS,31,2149,2025
4882,Amoxicillin,Fortis,364,3526,2025
4883,Metformin,Manipal,184,141,2025
4884,Amoxicillin,Medanta,187,3706,2025
4885,Metformin,Apollo,80,4039,2025
4886,Paracetamol,AIIMS,414,4529,2025
4887,Metformin,Manipal,168,682,2025
4888,Aspirin,Apollo,342,226,2025
4889,Amoxicillin,Fortis,57,4664,2025
4890,Atorvastatin,Fortis,484,3232,2025
4891,Amoxicillin,Narayana,461,2782,2025
4892,Metformin,Manipal,294,652,2025
4893,Aspirin,Medanta,355,2040,2025
4894,Metformin,Apollo,413,590,2025
4895,Paracetamol,AIIMS,345,4058,2025
4896,Metformin,Apollo,476,1714,2025
4897,Aspirin,Apollo,96,3765,2025
4898,Ibuprofen,Fortis,137,767,2025
4899,Aspirin,Manipal,305,2386,2025
4900,Ibuprofen,Manipal,444,4793,2025
4901,Amoxicillin,Narayana,115,3421,2025
4902,Amoxicillin,Fortis,287,3487,2025
4903,Ibuprofen,Medanta,437,1902,2025
4904,Atorvastatin,Medanta,172,1977,2025
4905,Ibuprofen,Manipal,139,4331,2025
4906,Aspirin,Apollo,409,3900,2025
4907,Amoxicillin,AIIMS,164,3520,2025
4908,Ibuprofen,Narayana,208,3952,2025
4909,Amoxicillin,Apollo,403,1623,2025
4910,Paracetamol,Apollo,220,1723,2025
4911,Atorvastatin,Apollo,331,4217,2025
4912,Paracetamol,Apollo,310,263,2025
4913,Aspirin,Medanta,353,4188,2025
4914,Amoxicillin,Manipal,55,3410,2025
4915,Aspirin,Fortis,296,1802,2025
4916,Metformin,Medanta,431,2333,2025
4917,Metformin,Medanta,283,4969,2025
4918,Amoxicillin,Medanta,444,529,2025
4919,Amoxicillin,AIIMS,450,4125,2025
4920,Paracetamol,Manipal,47,3175,2025
4921,Atorvastatin,Fortis,295,1269,2025
4922,Aspirin,Manipal,454,339,2025
4923,Paracetamol,Medanta,391,3824,2025
4924,Paracetamol,Medanta,81,2845,2025
4925,Paracetamol,Narayana,313,1692,2025
4926,Amoxicillin,Fortis,291,2598,2025
4927,Ibuprofen,Narayana,27,3845,2025
4928,Metformin,Apollo,451,4520,2025
4929,Ibuprofen,Narayana,210,4646,2025
4930,Aspirin,Medanta,111,4154,2025
4931,Metformin,Apollo,348,3296,2025
4932,Atorvastatin,Apollo,457,993,2025
4933,Atorvastatin,Apollo,48,2231,2025
4934,Metformin,Medanta,36,3687,2025
4935,Paracetamol,Fortis,372,3154,2025
4936,Amoxicillin,AIIMS,214,1203,2025
4937,Metformin,Medanta,203,4067,2025
4938,Atorvastatin,Narayana,29,1005,2025
4939,Ibuprofen,AIIMS,134,3947,2025
4940,Aspirin,AIIMS,255,1311,2025
4941,Amoxicillin,AIIMS,119,2465,2025
4942,Paracetamol,Narayana,351,1365,2025
4943,Amoxicillin,Medanta,199,820,2025
4944,Amoxicillin,AIIMS,441,1072,2025
4945,Amoxicillin,Narayana,223,3732,2025
4946,Atorvastatin,Fortis,204,1822,2025
4947,Amoxicillin,Medanta,157,4616,2025
4948,Ibuprofen,AIIMS,173,563,2025
4949,Ibuprofen,Apollo,275,104,2025
4950,Aspirin,Apollo,241,974,2025
4951,Ibuprofen,Manipal,320,3383,2025
4952,Metformin,Fortis,203,4598,2025
4953,Aspirin,Fortis,339,1221,2025
4954,Atorvastatin,Apollo,155,4914,2025
4955,Atorvastatin,Fortis,213,1889,2025
4956,Metformin,AIIMS,345,706,2025
4957,Metformin,Manipal,198,925,2025
4958,Ibuprofen,AIIMS,499,4908,2025
4959,Ibuprofen,Narayana,466,4658,2025
4960,Paracetamol,Medanta,222,1099,2025
4961,Ibuprofen,Apollo,468,254,2025
4962,Aspirin,AIIMS,413,1956,2025
4963,Aspirin,Apollo,365,2064,2025
4964,Amoxicillin,Narayana,36,1740,2025
4965,Ibuprofen,Manipal,281,3487,2025
4966,Amoxicillin,Fortis,341,4137,2025
4967,Atorvastatin,Apollo,159,1661,2025
4968,Amoxicillin,Fortis,114,509,2025
4969,Ibuprofen,AIIMS,174,2073,2025
4970,Atorvastatin,Narayana,234,1518,2025
4971,Amoxicillin,Manipal,376,4791,2025
4972,Ibuprofen,Narayana,82,557,2025
4973,Atorvastatin,Fortis,343,3010,2025
4974,Amoxicillin,Manipal,208,3308,2025
4975,Paracetamol,Medanta,433,497,2025
4976,Paracetamol,Narayana,481,1516,2025
4977,Ibuprofen,Manipal,35,2110,2025
4978,Atorvastatin,Apollo,243,3660,2025
4979,Atorvastatin,Apollo,346,576,2025
4980,Metformin,Fortis,467,839,2025
4981,Aspirin,Manipal,80,159,2025
4982,Atorvastatin,Apollo,343,1900,2025
4983,Atorvastatin,Apollo,415,4535,2025
4984,Metformin,Medanta,202,2449,2025
4985,Paracetamol,Apollo,271,3286,2025
4986,Amoxicillin,Medanta,74,1274,2025
4987,Metformin,Medanta,297,1968,2025
4988,Atorvastatin,Narayana,357,1671,2025
4989,Paracetamol,Fortis,301,4014,2025
4990,Paracetamol,Manipal,435,3352,2025
4991,Atorvastatin,Medanta,191,2679,2025
4992,Metformin,Manipal,442,165,2025
4993,Aspirin,Manipal,64,436,2025
4994,Amoxicillin,Apollo,431,4594,2025
4995,Amoxicillin,Apollo,251,3574,2025
4996,Aspirin,Apollo,401,450,2025
4997,Aspirin,Narayana,281,3287,2025
4998,Paracetamol,Medanta,327,1239,2025
4999,Atorvastatin,Medanta,45,2017,2025
5000,Amoxicillin,Medanta,328,2398,2025
5001,Metformin,Medanta,280,3147,2025
5002,Paracetamol,Medanta,17,1529,2025
5003,Atorvastatin,AIIMS,300,934,2025
5004,Ibuprofen,Apollo,398,3253,2025
5005,Aspirin,Fortis,77,3815,2025
5006,Atorvastatin,Manipal,430,3924,2025
5007,Paracetamol,Medanta,328,2561,2025
5008,Metformin,AIIMS,188,2868,2025
5009,Metformin,Narayana,66,1056,2025
5010,Atorvastatin,Narayana,421,2927,2025
5011,Metformin,Medanta,73,1256,2025
5012,Ibuprofen,Apollo,237,3552,2025
5013,Ibuprofen,Apollo,309,4542,2025
5014,Atorvastatin,Fortis,242,1343,2025
5015,Atorvastatin,Medanta,291,4133,2025
5016,Paracetamol,Narayana,44,4527,2025
5017,Paracetamol,Narayana,329,4736,2025
5018,Atorvastatin,Manipal,236,2504,2025
5019,Ibuprofen,Medanta,76,2360,2025
5020,Amoxicillin,Apollo,77,4372,2025
5021,Ibuprofen,Fortis,418,1856,2025
5022,Amoxicillin,Fortis,262,3989,2025
5023,Aspirin,Medanta,479,1925,2025
5024,Ibuprofen,Manipal,284,4372,2025
5025,Atorvastatin,Narayana,217,450,2025
5026,Metformin,Manipal,144,3532,2025
5027,Metformin,AIIMS,337,1760,2025
5028,Ibuprofen,Manipal,302,860,2025
5029,Paracetamol,Apollo,396,279,2025
5030,Metformin,Narayana,434,736,2025
5031,Metformin,Apollo,499,3551,2025
5032,Atorvastatin,Medanta,14,862,2025
5033,Ibuprofen,Medanta,323,871,2025
5034,Aspirin,Narayana,243,1827,2025
5035,Aspirin,Narayana,155,4515,2025
5036,Atorvastatin,Manipal,183,3536,2025
5037,Amoxicillin,Apollo,31,4412,2025
5038,Ibuprofen,Medanta,366,137,2025
5039,Paracetamol,Fortis,334,2030,2025
5040,Amoxicillin,Manipal,373,4714,2025
5041,Ibuprofen,Fortis,64,3868,2025
5042,Ibuprofen,Medanta,91,3697,2025
5043,Ibuprofen,Narayana,312,2877,2025
5044,Metformin,Narayana,459,558,2025
5045,Metformin,Manipal,28,3188,2025
5046,Paracetamol,Apollo,156,1187,2025
5047,Ibuprofen,Fortis,403,3870,2025
5048,Amoxicillin,AIIMS,419,3052,2025
5049,Aspirin,Medanta,68,1013,2025
5050,Paracetamol,Manipal,95,3697,2025
5051,Paracetamol,Apollo,157,2819,2025
5052,Paracetamol,Medanta,206,367,2025
5053,Atorvastatin,AIIMS,200,4401,2025
5054,Amoxicillin,Fortis,493,2309,2025
5055,Ibuprofen,Fortis,66,4417,2025
5056,Atorvastatin,Manipal,416,2745,2025
5057,Amoxicillin,AIIMS,318,356,2025
5058,Paracetamol,Medanta,427,341,2025
5059,Aspirin,Manipal,43,1077,2025
5060,Paracetamol,Manipal,372,1271,2025
5061,Metformin,AIIMS,493,1343,2025
5062,Aspirin,Apollo,65,1807,2025
5063,Amoxicillin,Fortis,439,1129,2025
5064,Atorvastatin,AIIMS,192,2262,2025
5065,Aspirin,Medanta,207,2871,2025
5066,Atorvastatin,Medanta,248,584,2025
5067,Aspirin,AIIMS,115,4040,2025
5068,Aspirin,Manipal,164,1758,2025
5069,Aspirin,Apollo,264,3474,2025
5070,Atorvastatin,Narayana,184,3129,2025
5071,Atorvastatin,Apollo,63,490,2025
5072,Ibuprofen,Fortis,62,4937,2025
5073,Ibuprofen,Manipal,87,1869,2025
5074,Amoxicillin,Fortis,196,1794,2025
5075,Metformin,Apollo,174,1610,2025
5076,Metformin,AIIMS,44,2898,2025
5077,Amoxicillin,Fortis,399,3491,2025
5078,Ibuprofen,Manipal,209,3235,2025
5079,Aspirin,AIIMS,467,1948,2025
5080,Atorvastatin,Medanta,438,1826,2025
5081,Metformin,Medanta,132,3090,2025
5082,Ibuprofen,AIIMS,377,106,2025
5083,Atorvastatin,Apollo,203,4253,2025
5084,Aspirin,Manipal,430,3637,2025
5085,Paracetamol,Manipal,73,2755,2025
5086,Amoxicillin,Medanta,144,642,2025
5087,Metformin,Apollo,246,1452,2025
5088,Ibuprofen,AIIMS,385,1862,2025
5089,Amoxicillin,AIIMS,187,4225,2025
5090,Ibuprofen,Narayana,203,4359,2025
5091,Atorvastatin,Apollo,32,2427,2025
5092,Atorvastatin,AIIMS,485,4829,2025
5093,Aspirin,Medanta,226,3254,2025
5094,Metformin,Narayana,93,4507,2025
5095,Paracetamol,Narayana,13,2473,2025
5096,Paracetamol,Manipal,223,4539,2025
5097,Paracetamol,Manipal,130,743,2025
5098,Ibuprofen,Fortis,299,2636,2025
5099,Paracetamol,AIIMS,324,1494,2025
5100,Ibuprofen,Fortis,236,4803,2025
5101,Metformin,AIIMS,19,4564,2025
5102,Amoxicillin,AIIMS,395,2620,2025
5103,Paracetamol,Manipal,29,156,2025
5104,Amoxicillin,Fortis,372,3811,2025
5105,Metformin,Medanta,83,4011,2025
5106,Aspirin,Manipal,490,1712,2025
5107,Paracetamol,Manipal,435,4357,2025
5108,Ibuprofen,Apollo,366,713,2025
5109,Amoxicillin,Apollo,53,3223,2025
5110,Ibuprofen,Narayana,155,3085,2025
5111,Paracetamol,Narayana,437,3511,2025
5112,Atorvastatin,Fortis,317,588,2025
5113,Atorvastatin,Manipal,367,1422,2025
5114,Ibuprofen,Manipal,36,4467,2025
5115,Amoxicillin,Fortis,68,433,2025
5116,Atorvastatin,Apollo,312,3152,2025
5117,Amoxicillin,Narayana,34,914,2025
5118,Amoxicillin,AIIMS,65,1112,2025
5119,Ibuprofen,Apollo,480,4894,2025
5120,Aspirin,Manipal,459,4104,2025
5121,Aspirin,Medanta,477,2244,2025
5122,Metformin,Medanta,469,3487,2025
5123,Metformin,AIIMS,263,1355,2025
5124,Ibuprofen,AIIMS,324,4101,2025
5125,Paracetamol,Narayana,433,4159,2025
5126,Ibuprofen,Fortis,463,1705,2025
5127,Atorvastatin,Fortis,91,1506,2025
5128,Paracetamol,Manipal,128,816,2025
5129,Aspirin,Medanta,384,2967,2025
5130,Amoxicillin,AIIMS,110,2342,2025
5131,Atorvastatin,Fortis,179,4366,2025
5132,Amoxicillin,Fortis,203,749,2025
5133,Aspirin,Manipal,491,3287,2025
5134,Atorvastatin,Fortis,151,1909,2025
5135,Metformin,Narayana,103,1891,2025
5136,Ibuprofen,AIIMS,447,4256,2025
5137,Amoxicillin,Apollo,241,4361,2025
5138,Metformin,Medanta,89,2832,2025
5139,Amoxicillin,Narayana,148,3476,2025
5140,Aspirin,Apollo,214,3059,2025
5141,Atorvastatin,Fortis,285,870,2025
5142,Atorvastatin,Medanta,296,4638,2025
5143,Metformin,AIIMS,443,4196,2025
5144,Atorvastatin,Narayana,325,2846,2025
5145,Ibuprofen,Apollo,475,1608,2025
5146,Metformin,Narayana,243,3395,2025
5147,Atorvastatin,Fortis,260,4484,2025
5148,Paracetamol,Fortis,276,3369,2025
5149,Ibuprofen,AIIMS,257,2058,2025
5150,Ibuprofen,Fortis,261,3088,2025
5151,Paracetamol,Medanta,65,481,2025
5152,Atorvastatin,Narayana,104,1560,2025
5153,Ibuprofen,AIIMS,431,4425,2025
5154,Ibuprofen,Apollo,243,2397,2025
5155,Metformin,Manipal,96,4520,2025
5156,Ibuprofen,Manipal,414,721,2025
5157,Amoxicillin,Medanta,425,1467,2025
5158,Aspirin,Medanta,378,4354,2025
5159,Paracetamol,Manipal,151,4767,2025
5160,Ibuprofen,Narayana,208,2333,2025
5161,Amoxicillin,AIIMS,269,3994,2025
5162,Amoxicillin,Apollo,207,393,2025
5163,Paracetamol,Medanta,56,420,2025
5164,Paracetamol,Narayana,488,1256,2025
5165,Amoxicillin,Manipal,33,4698,2025
5166,Aspirin,Fortis,382,2875,2025
5167,Paracetamol,Narayana,315,2860,2025
5168,Paracetamol,Fortis,396,2033,2025
5169,Atorvastatin,Manipal,334,2345,2025
5170,Ibuprofen,Medanta,440,2394,2025
5171,Ibuprofen,Medanta,435,1084,2025
5172,Atorvastatin,Manipal,241,1916,2025
5173,Aspirin,Fortis,307,752,2025
5174,Aspirin,Manipal,146,494,2025
5175,Paracetamol,AIIMS,38,1176,2025
5176,Amoxicillin,Manipal,430,3398,2025
5177,Atorvastatin,Narayana,247,2365,2025
5178,Atorvastatin,AIIMS,115,2427,2025
5179,Metformin,Manipal,50,3952,2025
5180,Atorvastatin,Manipal,322,2087,2025
5181,Atorvastatin,Fortis,285,3038,2025
5182,Metformin,Manipal,351,4245,2025
5183,Paracetamol,Fortis,188,2909,2025
5184,Atorvastatin,Narayana,327,2004,2025
5185,Atorvastatin,Fortis,243,746,2025
5186,Ibuprofen,Fortis,45,3454,2025
5187,Amoxicillin,Fortis,26,1877,2025
5188,Atorvastatin,Medanta,424,1438,2025
5189,Ibuprofen,Narayana,262,3796,2025
5190,Paracetamol,Narayana,421,4386,2025
5191,Amoxicillin,Manipal,148,4679,2025
5192,Ibuprofen,Fortis,84,3601,2025
5193,Amoxicillin,Narayana,493,4662,2025
5194,Atorvastatin,AIIMS,296,2364,2025
5195,Aspirin,Fortis,443,3732,2025
5196,Amoxicillin,Medanta,72,620,2025
5197,Paracetamol,Narayana,456,4493,2025
5198,Aspirin,Narayana,10,3339,2025
5199,Aspirin,Apollo,345,1393,2025
5200,Atorvastatin,AIIMS,344,1596,2025
5201,Ibuprofen,AIIMS,87,4597,2025
5202,Atorvastatin,AIIMS,483,1445,2025
5203,Atorvastatin,Manipal,96,310,2025
5204,Paracetamol,Apollo,88,4418,2025
5205,Aspirin,Medanta,352,1709,2025
5206,Ibuprofen,Apollo,397,1589,2025
5207,Ibuprofen,Fortis,499,4024,2025
5208,Ibuprofen,AIIMS,233,265,2025
5209,Metformin,Manipal,427,1494,2025
5210,Atorvastatin,Narayana,19,2859,2025
5211,Amoxicillin,Medanta,247,4844,2025
5212,Paracetamol,AIIMS,38,4393,2025
5213,Aspirin,Apollo,399,1108,2025
5214,Paracetamol,AIIMS,406,3443,2025
5215,Amoxicillin,AIIMS,113,3016,2025
5216,Ibuprofen,Apollo,153,4770,2025
5217,Paracetamol,Fortis,291,555,2025
5218,Aspirin,Apollo,477,3225,2025
5219,Ibuprofen,Fortis,318,2350,2025
5220,Atorvastatin,AIIMS,221,2784,2025
5221,Metformin,Manipal,294,4189,2025
5222,Paracetamol,AIIMS,450,4155,2025
5223,Metformin,Medanta,242,1086,2025
5224,Amoxicillin,AIIMS,174,3209,2025
5225,Atorvastatin,Apollo,326,3196,2025
5226,Metformin,Medanta,417,1884,2025
5227,Amoxicillin,Narayana,367,3393,2025
5228,Paracetamol,Apollo,154,1990,2025
5229,Amoxicillin,Narayana,71,2074,2025
5230,Metformin,Apollo,94,3768,2025
5231,Metformin,Medanta,80,4967,2025
5232,Metformin,AIIMS,411,2283,2025
5233,Metformin,Medanta,289,4163,2025
5234,Atorvastatin,Manipal,54,3708,2025
5235,Ibuprofen,Apollo,70,2730,2025
5236,Atorvastatin,Narayana,124,2122,2025
5237,Ibuprofen,Medanta,429,4329,2025
5238,Ibuprofen,AIIMS,50,2718,2025
5239,Ibuprofen,Narayana,190,922,2025
5240,Atorvastatin,Fortis,175,2698,2025
5241,Metformin,Medanta,172,3294,2025
5242,Atorvastatin,Apollo,98,2331,2025
5243,Aspirin,Fortis,27,303,2025
5244,Atorvastatin,Fortis,347,3353,2025
5245,Metformin,Medanta,57,4165,2025
5246,Atorvastatin,Apollo,157,3140,2025
5247,Aspirin,Apollo,345,1247,2025
5248,Atorvastatin,AIIMS,228,4115,2025
5249,Aspirin,Narayana,133,2655,2025
5250,Aspirin,AIIMS,374,3457,2025
5251,Aspirin,AIIMS,10,3541,2025
5252,Atorvastatin,Narayana,110,4182,2025
5253,Aspirin,Apollo,380,3115,2025
5254,Amoxicillin,Narayana,347,2662,2025
5255,Aspirin,Fortis,229,2193,2025
5256,Atorvastatin,Narayana,310,4932,2025
5257,Metformin,Apollo,148,4388,2025
5258,Aspirin,Manipal,316,3530,2025
5259,Aspirin,Manipal,433,2566,2025
5260,Paracetamol,Apollo,393,2486,2025
5261,Paracetamol,Manipal,467,2205,2025
5262,Ibuprofen,Narayana,302,4249,2025
5263,Atorvastatin,Medanta,495,2000,2025
5264,Metformin,Apollo,47,2834,2025
5265,Aspirin,Medanta,178,3710,2025
5266,Amoxicillin,Medanta,17,4003,2025
5267,Amoxicillin,Fortis,416,1501,2025
5268,Ibuprofen,Narayana,242,1478,2025
5269,Aspirin,AIIMS,246,4968,2025
5270,Atorvastatin,Apollo,279,4691,2025
5271,Aspirin,Apollo,203,797,2025
5272,Ibuprofen,Narayana,403,1860,2025
5273,Ibuprofen,Narayana,285,4496,2025
5274,Ibuprofen,Fortis,422,4494,2025
